total_calls,mean_tow_miles,credit_ranges_below_700,credit_ranges_between_700___799,education_some_college,generation_millenials__1981___1993_,income_100k_,income_under_39999,aaa_financial_service_0,no_members_3___member,kcl_b_ind_mosaicsgrouping_middle_class_melting_pot,kcl_b_ind_mosaicsgrouping_power_elite,occupation_group_professional,mosaic_global_household_hard_working_blue_collar,mosaic_global_household_low_income_elders,aaa_motorcycle_indicator_0_0,aaa_deposit,membership_id,yes_deposit
5.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,84735,0.0
4.0,0.0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,84760,0.0
9.0,1.6,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,84767,0.0
0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,84794,0.0
4.0,0.0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,84822,0.0
0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,84828,0.0
0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,84898,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,84901,0.22716627634660444
17.0,1.38,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,84918,0.02
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,84919,0.0
79.0,0.163636,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,84933,0.0
1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,84970,0.0
20.0,0.8,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,84988,0.0
12.0,0.833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85009,0.0
12.0,0.75,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,85018,0.0
42.0,1.285714,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85020,0.0
28.0,0.1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,85039,0.0
0.0,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,85041,0.0
30.0,1.454545,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,85082,0.0
2.0,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,85087,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85143,0.22716627634660444
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,85146,0.0
1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,85171,0.0
0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,85217,0.8558558558558552
2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85222,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85236,0.22716627634660444
4.0,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,85262,0.0
25.0,5.142857,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,85270,0.0
1.0,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,85281,0.0
14.0,7.5,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,85288,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85299,0.22716627634660444
3.0,7.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,85316,0.0
2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,85330,0.0
2.0,0.3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,85343,0.0
53.0,4.838462,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,85370,0.0
5.0,1.714286,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,85388,0.0
1.0,8.0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,85408,0.0
0.0,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,85436,0.0
4.0,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,85441,0.0
0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,85452,0.0
1.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,85472,0.0
0.0,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,85475,0.0
3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85481,0.0
9.0,0.0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,85499,0.0
2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85522,0.0
1.0,3.666667,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,85523,0.0
0.0,0.0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,85529,0.0
0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,85544,0.0
20.0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,85561,0.0
0.0,0.0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,85574,0.0
2.0,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,85594,0.0
2.0,0.0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,85606,0.0
3.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,85620,0.0
9.0,0.0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,85622,1.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,85629,0.0
3.0,4.0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,85638,0.0
0.0,1.666667,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,85648,0.0
0.0,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,85653,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85666,0.22716627634660444
4.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,85733,0.0
0.0,0.6,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,85735,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85738,0.22716627634660444
3.0,2.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,85742,0.0
36.0,1.814286,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,85780,0.0
0.0,0.0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,85785,0.0
18.0,1.041667,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,85794,0.0
2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85803,0.0
0.0,7.0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,85806,0.0
0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,85820,0.0
1.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,85822,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85824,0.22716627634660444
8.0,1.6,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,85827,0.0
6.0,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,85836,0.0
20.0,0.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,85868,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,85918,0.8464912280701768
12.0,0.42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,85923,0.0
0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,85928,0.0
4.0,5.4375,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,85943,0.0
2.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,85948,0.0
7.0,2.615385,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,85951,0.0
2.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,85969,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,86018,0.22716627634660444
21.0,2.25,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,86029,0.0
0.0,1.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,86030,0.0
0.0,1.333333,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,86031,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,86080,0.22716627634660444
1.0,0.75,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,86083,0.0
0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,86099,0.0
1.0,0.0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,86133,0.0
0.0,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,86163,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,86164,0.22716627634660444
1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86172,0.0
11.0,0.0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,86174,0.0
6.0,1.0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,86181,0.0
1.0,2.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,86195,0.0
1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,86201,0.0
1.0,8.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,86203,0.0
2.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,86247,1.0
9.0,1.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,86253,0.0
4.0,4.5,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,86257,0.02
4.0,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,86306,0.0
1.0,0.0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,86320,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,86342,0.22716627634660444
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,86368,0.22716627634660444
10.0,2.65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,86376,0.0
0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,86378,0.0
3.0,1.5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,86400,0.0
0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,86402,0.0
40.0,0.14,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,86412,0.0
1.0,18.5,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,86421,0.0
0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,86432,0.16828282828282826
0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,86444,0.0
8.0,1.714286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,86452,0.0
0.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,86473,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,86477,0.22716627634660444
0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,86491,0.9801980198019793
1.0,0.75,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,86496,0.02
14.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,86513,0.0
28.0,2.072727,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,86548,0.0
1.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,86560,0.0
2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,86570,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,86580,0.0
0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,86582,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,86612,0.8464912280701768
9.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,86616,0.0
0.0,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,86630,0.0
2.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,86647,0.0
50.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,86652,0.0
0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,86668,0.0
1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,86696,0.0
0.0,2.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,86723,0.0
2.0,1.333333,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,86735,0.0
0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,86768,0.0
39.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,86843,0.0
0.0,0.0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,86874,0.9249999999999983
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,86885,0.22716627634660444
21.0,0.571429,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,86892,0.0
0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,86902,0.0
15.0,0.25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,86943,0.0
0.0,0.0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,86970,0.02
4.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,86990,0.0
77.0,3.025,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,86997,0.0
38.0,0.307692,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,87002,0.13730769230769227
30.0,0.5,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,87014,0.0
35.0,2.081818,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,87053,0.0
1.0,0.0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,87054,0.0
16.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,87055,0.01
6.0,0.0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,87071,0.0
9.0,1.75,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,87073,0.0
7.0,2.214286,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,87078,0.0
1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,87094,0.0
4.0,4.3333330000000005,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,87114,0.0
130.0,5.85,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,87119,0.0
1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,87134,0.0
5.0,1.5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,87137,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,87171,0.22716627634660444
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,87184,0.22716627634660444
28.0,0.153846,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,87205,0.0
5.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,87216,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,87223,0.22716627634660444
0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,87282,0.0
4.0,0.333333,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,87285,0.0
3.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,87288,0.0
24.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,87316,0.0
3.0,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,87321,0.0
0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,87336,0.0
5.0,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,87347,0.0
1.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,87370,0.0
0.0,0.0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,87395,0.0
1.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,87441,1.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,87464,0.22716627634660444
3.0,0.0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,87502,0.0
6.0,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,87503,0.0
0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,87505,0.0
1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,87507,0.0
1.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,87508,0.0
4.0,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,87521,0.0
1.0,0.0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,87533,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,87572,0.22716627634660444
8.0,0.25,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,87584,0.009807692307692307
0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,87594,0.0
0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,87614,0.0
1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,87627,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,87639,0.22716627634660444
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,87646,0.22716627634660444
0.0,9.666667,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,87647,0.0
0.0,2.9,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,87654,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,87655,0.22716627634660444
0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,87656,0.0
6.0,10.55,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,87657,0.0
16.0,2.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,87664,0.0
6.0,3.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,87667,0.0
0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,87674,0.0
49.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,87748,0.0
0.0,0.0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,87760,0.0
9.0,0.363636,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,87773,0.0
2.0,7.233333,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,87780,0.0
0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,87796,0.0
0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,87797,0.0
0.0,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,87843,0.0
1.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,87846,0.0
2.0,7.75,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,87847,0.0
1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,87852,0.0
0.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,87880,0.0
2.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,87886,0.0
9.0,0.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,87918,0.09
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,87958,0.0
3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,87965,0.0
0.0,0.0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,87979,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,87981,0.22716627634660444
4.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,87988,0.0
2.0,0.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,88008,0.0
2.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,88014,0.0
0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,88019,0.8558558558558552
3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,88027,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,88054,0.22716627634660444
1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,88069,0.0
1.0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,88072,0.0
1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,88125,0.0
1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,88135,0.0
1.0,0.0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,88161,0.0
6.0,0.25,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,88170,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,88185,0.0
16.0,0.833333,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,88189,0.0
3.0,0.3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,88197,0.0
0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,88212,0.8648648648648652
12.0,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,88224,0.0
72.0,4.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,88235,0.0
9.0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,88256,0.0
35.0,1.166667,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,88269,0.0
0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,88278,0.8648648648648652
0.0,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,88301,0.0
1.0,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,88305,0.0
18.0,0.0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,88314,0.0
1.0,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,88317,0.0
12.0,1.666667,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,88335,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,88351,0.22716627634660444
0.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,88352,0.0
2.0,1.666667,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,88355,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,88368,0.22716627634660444
6.0,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,88438,0.0
8.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,88456,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,88469,0.22716627634660444
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,88485,0.8464912280701768
4.0,0.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,88495,0.0
0.0,3.0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,88537,0.0
20.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,88540,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,88547,0.22716627634660444
1.0,6.5,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,88555,0.0
2.0,0.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,88570,0.0
1.0,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,88580,0.0
2.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,88624,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,88646,0.22716627634660444
0.0,0.0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,88671,0.9249999999999983
0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,88688,0.0
2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,88700,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,88714,0.22716627634660444
0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,88723,0.8558558558558552
20.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,88725,0.0
3.0,0.8,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,88743,0.02
1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,88767,0.0
4.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,88772,0.0
0.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,88777,0.0
36.0,2.7111110000000003,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,88782,0.0
1.0,0.0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,88783,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,88812,0.22716627634660444
3.0,0.0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,88815,0.0
0.0,0.0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,88839,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,88854,0.22716627634660444
1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,88864,0.0
2.0,3.5,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,88897,0.0
0.0,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,88909,0.0
0.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,88915,0.0
154.0,1.291667,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,88933,0.0
4.0,0.0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,88982,0.0
2.0,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,88986,0.0
1.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,88991,0.0
1.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,89048,0.0
0.0,6.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,89049,0.0
0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,89066,0.0
0.0,0.0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,89080,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,89084,0.22716627634660444
10.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,89104,0.0
1.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,89115,0.0
0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,89116,0.0
2.0,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,89118,0.0
3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,89143,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,89153,0.0
16.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,89170,0.0
2.0,0.0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,89175,0.0
1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,89185,0.0
0.0,0.0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,89186,0.0
4.0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,89202,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,89236,0.0
24.0,1.75,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,89247,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,89250,0.22716627634660444
7.0,0.875,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,89284,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,89287,0.9255319148936156
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,89293,0.8464912280701768
