length_of_residence,total_members_in_household,mean_total_calls_veh,income_100k_,income_40___99999,credit_ranges_800_,education_completed_college,generation_baby_boomers__1948___1968_,generation_generation_x__1969___1980_,generation_post_war____1948_,aaa_financial_service_0,aaa_credit_card_0,occupation_group_management,occupation_group_professional,occupation_group_retired,kcl_b_ind_mosaicsgrouping_singles_and_starters,aaa_motorcycle_indicator_1_0,tenure_between_21___40_years,aaa_travel_0,no_members_3___member,aaa_cancel,membership_id,will_cancel_prob
1.0,2,0.1645,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,3913,0.17666666666666667
10.0,2,2.5485,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,3921,0.08
0.0,2,2.9578,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,3934,0.07
0.0,2,2.9785,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,3955,0.4057460822166704
5.0,2,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,3956,1.0
8.0769,6,3.1964,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,3959,0.11
9.4,3,2.9578,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,4011,0.04
15.0,2,0.1645,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,4036,0.13
2.1667,3,3.8462,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,4055,0.16
15.0,1,0.1645,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,4056,1.0
5.0,4,2.8938,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,4063,0.05
6.0,2,2.5485,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,4070,0.10666666666666666
0.0,1,3.0681,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,4075,0.4057460822166704
0.0,3,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,4095,1.0
2.6667,2,2.5485,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,4099,0.15
10.0,3,2.5107,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,4123,0.08
6.0,1,1.3846,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,4127,0.11
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,4158,1.0
2.5,2,3.4601,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4208,0.37
0.0,1,2.5485,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,4209,1.0
0.5,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,4224,1.0
10.0,2,2.8188,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,4228,0.39
7.6667,4,0.1645,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,4230,1.0
0.0,2,0.1645,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,4263,1.0
8.0,2,2.6025,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,4264,0.08
1.0,2,0.1645,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,4269,0.3
15.0,2,2.4058,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,4296,0.04
9.0,4,2.9785,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4300,0.15
0.0,1,0.1645,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,4307,1.0
10.0,2,2.8049,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,4311,0.42263636363636364
1.2,6,2.8848,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,4322,0.35
15.0,1,2.5485,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,4339,0.1922222222222222
7.5,2,2.5485,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,4350,1.0
15.0,2,0.1645,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,4366,0.19
5.0,3,0.1645,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,4367,1.0
15.0,1,0.1645,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,4386,0.2
15.0,3,2.9785,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,4433,0.08
0.0,1,2.5485,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,4452,1.0
5.0,2,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,4456,1.0
0.0,2,2.5107,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,4466,1.0
15.0,1,2.4416,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,4482,0.3222222222222222
1.6,5,0.1645,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,4489,0.1
0.0,2,2.9578,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,4494,0.64
0.0,2,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,4504,1.0
3.0,2,0.1645,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,4507,1.0
6.0,4,3.1255,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,4534,0.39
4.3333,5,3.1964,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,4538,0.08
6.75,3,2.6025,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,4539,0.03
15.0,1,0.1645,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,4565,0.39
0.0,1,2.8049,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,4617,0.29
3.75,4,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,4625,0.518
17.0,2,0.1645,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4631,1.0
7.0,3,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,4653,1.0
12.8571,3,2.4416,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,4662,0.29
15.0,1,0.1645,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,4673,1.0
9.5,2,0.1645,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,4679,0.25
0.0,2,0.1645,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,4682,0.72
2.3333,3,2.5107,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,4686,1.0
10.4,3,0.1645,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,4706,0.15
15.0,2,0.1645,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,4711,1.0
7.5,2,0.1645,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,4735,1.0
0.0,1,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,4751,1.0
7.5,2,3.7444,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,4758,0.18333333333333332
8.3333,6,2.6025,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,4767,0.23
0.0,3,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,4770,1.0
0.0,6,2.9578,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,4792,0.13
0.0,1,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,4796,1.0
4.0,2,0.1645,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,4797,0.2766666666666667
8.25,3,2.5107,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,4805,0.4
11.0,1,3.8462,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,4811,1.0
15.0,2,3.522,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,4816,0.11
3.0,1,2.7175,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,4852,0.06
9.0,5,2.7486,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4860,0.26
9.0,1,3.6932,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,4871,1.0
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,4899,1.0
15.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,4910,1.0
0.0,2,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,4920,1.0
15.0,1,3.0205,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,4921,0.08
15.0,1,0.1645,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,4937,1.0
0.0,3,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,4949,1.0
1.2,5,0.1645,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,4961,0.34
0.8,2,2.9578,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,4984,0.6
10.0,3,0.1645,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,4986,0.18
6.5,2,0.1645,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,4995,1.0
7.5,2,2.5107,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,5023,0.32807017543859657
0.5455,4,2.8188,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,5031,0.09
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,5032,1.0
10.0,3,0.1645,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,5141,0.12
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,5154,1.0
6.5,2,0.1645,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,5177,1.0
11.0,1,2.6025,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,5178,0.04
12.8571,2,2.6025,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,5182,0.08
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,5183,1.0
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,5204,1.0
6.0,3,0.1645,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,5205,1.0
0.0,1,2.6025,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,5249,0.19571428571428573
7.0,2,0.1645,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,5282,1.0
0.0,1,2.5485,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,5311,0.4057460822166704
4.619,5,2.4795,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,5323,0.04
6.4286,4,0.1645,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,5342,0.6275
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,5355,1.0
3.0,1,0.1645,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,5361,1.0
11.0,2,0.1645,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,5396,0.23
5.0,4,2.9578,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,5400,1.0
7.5,2,2.9578,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,5402,1.0
15.0,1,2.4416,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,5406,0.19
7.0,3,0.1645,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,5407,1.0
15.0,2,0.1645,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,5412,0.2625
4.0,2,0.1645,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,5434,1.0
10.0,4,2.9578,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,5456,0.05
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,5458,1.0
15.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,5473,1.0
10.0,2,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,5493,1.0
11.0,2,2.5485,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,5494,0.15
10.4,2,2.8188,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,5508,0.07
6.5,5,0.1645,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,5513,0.2554
0.0,2,0.1645,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,5520,1.0
11.25,3,0.1645,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,5577,1.0
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,5602,1.0
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,5603,1.0
0.0,3,2.7175,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,5607,1.0
7.0,2,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,5613,1.0
7.6667,3,2.5107,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,5616,1.0
11.25,3,2.8049,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,5625,0.08
15.0,2,2.7175,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,5639,0.09
3.5,2,2.5485,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,5649,0.32807017543859657
5.5,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,5662,0.6941176470588235
9.0,4,0.1645,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,5665,0.125
5.0,3,0.1645,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,5673,1.0
2.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,5677,1.0
13.0,1,0.1645,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,5684,0.41
11.75,3,2.8938,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,5711,0.295
15.0,1,0.1645,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,5714,0.27
15.0,1,0.1645,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,5752,0.17
6.4,3,2.9578,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,5804,0.12
0.0,1,2.6063,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,5808,1.0
7.4286,3,2.9578,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,5815,1.0
0.0,3,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,5818,1.0
4.0,1,0.1645,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,5831,0.27
10.0,3,0.1645,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,5835,0.28
1.0,2,0.1645,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,5844,1.0
9.6667,4,2.9578,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,5849,0.34333333333333327
15.0,2,2.6025,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,5869,0.11
0.0,4,2.5485,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,5871,0.488205074566435
7.2,4,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,5895,1.0
2.5,4,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,5897,1.0
15.0,1,2.5485,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,5933,1.0
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,5982,1.0
13.0,5,0.1645,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,5991,1.0
0.0,2,0.1645,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,5998,1.0
15.0,3,3.0205,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,6000,0.07
13.125,2,2.9578,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,6002,0.07
1.0,3,0.1645,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,6009,0.61
0.0,3,2.9578,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,6033,0.1233044733044733
4.9091,6,2.5107,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,6039,0.26
0.0,1,2.5107,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,6040,1.0
7.5,2,0.1645,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,6052,0.2
11.0,2,0.1645,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,6073,0.33
8.6667,3,0.1645,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,6074,0.14
15.0,4,0.1645,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,6075,1.0
0.8571,6,2.9785,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,6088,0.29
13.125,3,2.5107,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,6094,0.04
15.0,2,0.1645,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,6102,0.07
2.25,3,2.3971,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,6189,0.235
1.7778,3,0.1645,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,6191,1.0
0.0,2,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,6249,1.0
7.5,2,0.1645,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,6257,0.33
4.5,2,2.5107,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,6276,0.4013333333333333
10.7143,5,0.1645,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,6291,1.0
4.0,1,0.1645,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,6312,0.11
15.0,1,3.1202,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,6320,1.0
0.0,3,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,6367,1.0
11.6667,6,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,6384,1.0
15.0,1,0.1645,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,6398,1.0
5.0,2,0.1645,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,6399,0.13
15.0,4,2.6025,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,6402,0.42
15.0,1,0.1645,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,6476,0.33
0.75,6,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,6479,1.0
7.5,2,2.3971,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,6495,0.07
0.0,2,2.8373,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,6520,0.36
15.0,1,3.6932,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,6533,1.0
15.0,5,3.1964,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,6543,0.24
0.0,2,2.3971,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,6573,0.19571428571428573
4.3333,6,0.1645,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,6581,1.0
12.5,6,2.7486,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6583,0.14
15.0,1,2.5107,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,6597,0.11
0.0,3,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,6607,1.0
15.0,1,2.5485,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,6608,0.16
11.9167,4,2.5107,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,6635,0.13
4.7273,5,2.8049,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,6640,0.07
6.0,2,2.5485,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,6644,0.09
1.5,4,0.1645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6654,1.0
2.4,4,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,6689,1.0
9.0,1,2.7175,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,6713,0.07
0.0,1,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,6716,1.0
3.4167,6,2.9578,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,6734,0.17666666666666667
15.0,2,0.1645,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,6745,0.18
15.0,1,2.9578,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,6759,0.1
6.5,2,2.5107,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,6764,0.21
7.375,7,2.4416,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,6806,1.0
13.5,2,2.8188,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,6807,0.08
11.2,2,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,6822,1.0
15.0,2,0.1645,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,6831,0.28
0.0,2,2.5485,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,6838,1.0
10.0,5,0.1645,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,6875,0.1
12.0,3,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,6883,1.0
15.0,2,0.1645,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,6897,0.15
14.0,3,3.1202,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,6906,0.0
15.0,2,2.7175,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,6910,0.32
9.625,3,3.1202,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,6931,0.08
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,6939,0.509615684525033
5.0,2,0.1645,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,6949,0.175
9.0,1,2.5485,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,6952,1.0
1.6667,3,2.9578,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,6970,0.3733333333333333
6.5,6,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,6995,1.0
9.4545,4,2.7175,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,7009,0.09
8.1818,6,0.1645,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,7046,1.0
1.0,1,2.9578,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,7053,1.0
14.3333,2,0.1645,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,7069,0.095
16.1429,4,2.6063,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,7079,0.17
0.0,1,2.8049,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,7087,0.488205074566435
0.0,3,0.1645,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,7108,0.15
15.0,2,2.5107,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,7114,0.15
15.0,1,2.8938,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,7125,0.23
4.0,1,2.5107,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,7136,0.06
15.0,2,2.6569,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,7143,0.1
15.0,2,0.1645,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,7191,0.25
15.0,4,2.4416,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,7252,0.05
11.25,4,2.8848,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,7264,0.23
6.4615,5,0.1645,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,7273,1.0
7.0,1,2.5107,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,7278,0.23
10.0,1,2.9578,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,7281,0.25
10.0,3,0.1645,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,7282,0.18
7.5,2,0.1645,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,7292,1.0
7.0,1,0.1645,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,7300,0.07
6.0,2,0.1645,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,7337,1.0
15.0,2,0.1645,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,7339,1.0
9.0,4,0.1645,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,7351,0.28
0.0,3,0.1645,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,7420,0.19
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,7433,1.0
7.5,2,0.1645,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,7455,1.0
10.0,1,2.8938,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,7457,0.23
12.0,1,0.1645,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,7465,0.37
7.0,1,2.9578,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,7482,0.214
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,7505,1.0
0.0,2,0.1645,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,7513,0.35
2.0,1,2.6569,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,7515,1.0
5.0,3,0.1645,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,7520,0.13
0.0,2,2.8049,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,7524,0.3639393939393939
0.0,3,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,7563,1.0
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,7565,1.0
5.0,3,2.8938,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,7570,0.13
