total_calls,aaa_mean_child,mean_basic_cost,length_of_residence,total_members_in_household,mean_tow_miles,mean_total_member_cost_veh,consumer_score,total_cost,credit_ranges_below_700,education_completed_college,education_high_school,education_some_college,generation_baby_boomers__1948___1968_,generation_generation_x__1969___1980_,generation_millenials__1981___1993_,generation_post_war____1948_,income_100k_,income_under_39999,aaa_id_theft_0,kcl_b_ind_mosaicsgrouping_golden_year,kcl_b_ind_mosaicsgrouping_middle_class_melting_pot,kcl_b_ind_mosaicsgrouping_power_elite,kcl_b_ind_mosaicsgrouping_singles_and_starters,aaa_auto_insurance_0,aaa_travel_0,occupation_group_management,occupation_group_other,occupation_group_professional,occupation_group_retired,mosaic_global_household_bourgeois_prosperity,mosaic_global_household_career_and_family,mosaic_global_household_comfortable_retirement,mosaic_global_household_low_income_elders,mosaic_global_household_routine_service_workers,aaa_credit_card_0,aaa_mortgage,membership_id,yes_mortgage
1.0,2.0,29.425,7.5,2,0.0,132.370546,0.0136986301369863,58.85,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,18917,0.37
6.0,1.0,31.0,5.0,2,0.0,117.08376299999999,0.012345679012345678,108.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,18958,0.42
17.0,4.0,23.73125,3.75,5,0.0,125.689416,0.0136986301369863,189.85,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,18962,0.32
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,18977,0.11
28.0,1.0,38.603333,1.4444,3,2.333333,150.919066,0.01639344262295082,386.43,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,18987,0.25
1.0,1.6667,9.808333,4.6667,6,1.0,8.441607000000001,0.01488015784150378,67.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,18988,1.0
1.0,2.0,26.5,15.0,2,0.0,8.441607000000001,0.01488015784150378,155.0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,19014,0.23
0.0,2.0,0.0,3.3333,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,19020,0.23
3.0,1.0,39.75,4.25,2,0.0,162.93004399999998,0.015384615384615385,159.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,19057,0.31
0.0,2.0,17.666667,6.0,3,2.666667,145.274146,0.014925373134328358,68.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,19075,0.25
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,19076,0.18
9.0,1.0,13.25,2.25,2,0.0,152.51689199999998,0.013157894736842105,53.0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,19103,0.37
3.0,3.0,35.333333,7.3333,2,0.0,8.441607000000001,0.01488015784150378,106.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,19111,0.34
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,19133,0.23
11.0,1.6667,29.225,3.5,4,1.9833330000000002,136.00893,0.015625,175.35,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,19136,1.0
16.0,1.0,22.75,15.0,2,0.0,162.93004399999998,0.015384615384615385,113.75,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,19164,0.25
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,19176,0.1
0.0,1.0,9.0,3.6667,3,0.0,150.919066,0.01639344262295082,27.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,19184,0.33
10.0,2.0,49.071667,1.0,2,0.666667,135.775668,0.014285714285714285,294.43,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,19231,0.35
8.0,2.8,31.0,7.1111,5,3.511111,156.036397,0.02,339.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,19236,0.29
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,19259,0.21
7.0,0.0,22.2,0.0,3,7.96,132.370546,0.0136986301369863,216.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,19341,1.0
2.0,2.0,31.0,17.0,2,0.666667,136.00893,0.015625,96.55,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,19355,0.29
3.0,1.0,10.6,3.6,5,0.2,8.441607000000001,0.01488015784150378,53.0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,19374,0.28
8.0,1.0,12.642857000000001,2.1429,6,1.5857139999999998,8.441607000000001,0.01488015784150378,115.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,19386,0.4
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,19388,0.15
44.0,3.0,33.79375,14.0625,5,1.03125,135.775668,0.014285714285714285,558.7,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,19399,0.2
1.0,1.0,0.0,5.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,19408,0.18
1.0,1.0,0.0,14.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,19420,0.21
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,19422,0.21
0.0,1.0,0.0,5.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,19459,0.1
23.0,1.625,38.9875,1.4167,5,1.75,145.274146,0.014925373134328358,555.85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,19461,1.0
6.0,5.0,42.675,15.0,2,3.0,187.928256,0.017543859649122806,170.7,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,19462,0.38
3.0,3.0,46.75,5.25,2,0.0,152.51689199999998,0.013157894736842105,187.0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,19463,0.26
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,19465,0.1
2.0,1.0,27.75,6.75,3,0.0,135.775668,0.014285714285714285,111.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,19466,0.28
0.0,1.0,35.333333,10.0,2,0.0,135.775668,0.014285714285714285,106.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,19483,0.35
0.0,0.0,17.666667,0.0,5,0.0,8.441607000000001,0.01488015784150378,106.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,19523,0.27
0.0,2.0,0.0,5.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,19525,0.36
0.0,1.0,0.0,10.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,19536,0.29
51.0,1.0,25.923333,1.6667,6,1.2,162.93004399999998,0.015384615384615385,427.85,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,19541,0.17
3.0,0.0,53.0,0.0,2,4.6666669999999995,187.928256,0.017543859649122806,186.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,19551,0.29
79.0,2.0,35.632143,8.5714,3,3.457143,191.50224599999999,0.01488015784150378,507.85,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,19580,0.21
0.0,0.0,17.666667,0.0,3,4.3333330000000005,8.441607000000001,0.01488015784150378,53.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,19611,0.22
0.0,0.0,0.0,0.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,19624,0.14
97.0,2.3889,44.354,2.92,6,1.12,150.919066,0.01639344262295082,1126.85,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,19644,1.0
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,19656,0.18
12.0,3.0,31.4375,3.75,3,2.0,210.57945899999999,0.022727272727272728,251.5,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,19664,0.33
70.0,2.0,36.982353,5.2941,5,9.841175999999999,132.370546,0.0136986301369863,910.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,19669,1.0
1.0,4.0,15.0,23.0,2,0.0,143.574269,0.013157894736842105,30.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,19685,0.28
32.0,3.0,41.823077000000005,6.9231,4,1.4384620000000001,8.441607000000001,0.01488015784150378,543.7,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,19699,0.17
3.0,1.0,33.25,7.5,2,0.75,162.93004399999998,0.015384615384615385,133.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19735,0.39
11.0,4.0,36.444444,11.5556,4,1.888889,147.456553,0.013157894736842105,328.0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,19767,0.26
0.0,2.0,0.0,7.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,19793,0.11
0.0,0.0,30.0,0.0,1,0.0,125.689416,0.0136986301369863,30.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,19797,0.33
5.0,2.0,30.0,3.75,2,0.25,162.93004399999998,0.015384615384615385,120.0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,19847,0.29
0.0,2.0,0.0,9.8571,7,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,19865,0.24
16.0,2.0,43.071428999999995,1.2857,2,3.742857,162.93004399999998,0.015384615384615385,301.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,19881,0.34
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,19886,0.31
4.0,0.0,27.666666999999997,0.0,2,0.0,147.456553,0.013157894736842105,83.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,19921,0.45
1.0,1.0,10.0,10.0,3,3.8666669999999996,156.036397,0.02,57.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,19940,1.0
2.0,1.0,41.2125,0.75,3,1.75,8.441607000000001,0.01488015784150378,164.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,20025,0.41
6.0,1.0,45.333333,13.0,1,0.0,132.370546,0.0136986301369863,136.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,20045,0.37
1.0,1.0,0.0,13.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,20084,0.17
4.0,5.0,55.925,0.0,2,0.0,125.689416,0.0136986301369863,111.85,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,20085,0.19
5.0,4.0,6.75,3.75,4,1.05,162.93004399999998,0.015384615384615385,33.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,20097,0.35
1.0,2.0,26.5,3.25,4,0.0,175.441122,0.015625,106.0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,20110,1.0
2.0,2.0,53.0,15.0,1,0.0,132.370546,0.0136986301369863,106.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,20112,0.29
13.0,1.6,40.17,12.2,3,14.2,150.919066,0.01639344262295082,200.85,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20117,0.4
1.0,5.0,18.17,12.0,5,0.68,8.441607000000001,0.01488015784150378,90.85,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,20129,1.0
9.0,0.0,36.666667,0.0,1,0.0,132.370546,0.0136986301369863,110.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,20135,0.4
6.0,1.0,30.0,6.0,1,8.55,144.325817,0.014084507042253521,150.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,20156,1.0
0.0,3.0,24.285714000000002,12.8571,4,5.385714,125.689416,0.0136986301369863,170.0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,20162,0.36
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,20174,0.14
30.0,2.0,13.611111,0.2222,5,1.288889,136.00893,0.015625,122.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,20183,1.0
63.0,1.0,26.444444,15.0,1,0.8888889999999999,146.975438,0.0136986301369863,238.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,20195,0.36
2.0,1.0,55.925,12.0,1,0.0,132.370546,0.0136986301369863,111.85,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20212,0.36
4.0,1.0,55.925,15.0,1,0.0,117.08376299999999,0.012345679012345678,111.85,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,20253,0.3
40.0,0.0,53.0,0.0,1,0.0,136.00893,0.015625,424.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,20278,0.39
27.0,0.0,33.8575,0.0,2,4.25,110.9335,0.014492753623188406,180.43,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,20279,0.44
5.0,1.0,58.85,13.0,1,0.0,144.325817,0.014084507042253521,58.85,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,20282,0.42
3.0,0.0,29.425,0.0,2,0.0,8.441607000000001,0.01488015784150378,58.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,20296,0.31
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,20310,0.16
2.0,0.0,10.6,0.0,5,0.0,8.441607000000001,0.01488015784150378,53.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20357,0.2
0.0,1.0,0.0,5.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,20376,0.24
1.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,20415,0.22
2.0,0.0,21.2,0.0,4,0.0,156.036397,0.02,106.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,20446,0.36
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,20488,0.13
2.0,3.0,0.0,4.2,5,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,20529,0.22
25.0,1.0,35.590909,0.1818,6,0.272727,143.574269,0.013157894736842105,783.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,20535,0.25
2.0,3.0,15.0,15.0,2,0.0,156.358351,0.01488015784150378,30.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,20560,0.26
0.0,0.0,16.0,0.0,1,0.0,151.74655900000002,0.014285714285714285,32.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,20566,0.33
104.0,0.0,46.503846,0.0,1,0.269231,132.370546,0.0136986301369863,604.55,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20575,0.38
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,20578,0.21
69.0,1.0,51.515625,4.5,3,2.25,151.74655900000002,0.014285714285714285,866.25,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,20628,1.0
0.0,1.0,18.666667,10.0,2,0.0,132.370546,0.0136986301369863,56.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,20673,0.18
4.0,1.0,41.2125,7.0,1,8.25,117.08376299999999,0.012345679012345678,164.85,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,20778,0.33
131.0,1.6875,30.595652,9.8696,7,5.495652,156.036397,0.02,892.7,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,20782,0.35
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,20791,0.31
0.0,0.0,0.0,0.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20874,0.17
1.0,2.0,0.0,15.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,20968,0.26
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,21007,0.17
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,21021,0.15
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,21039,0.15
0.0,1.0,0.0,3.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,21183,0.27
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,21275,0.19
3.0,1.75,13.25,11.5,4,0.0,8.441607000000001,0.01488015784150378,53.0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,21288,0.27
28.0,2.0,24.153845999999998,13.8462,4,0.076923,132.370546,0.0136986301369863,324.0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,21324,0.27
46.0,2.0,42.065385,15.0,2,3.7692309999999996,181.860824,0.01488015784150378,546.85,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,21329,0.41
11.0,2.0,22.37,12.0,4,2.0,8.441607000000001,0.01488015784150378,111.85,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,21380,0.32
4.0,1.0,27.75,15.0,3,3.5,162.93004399999998,0.015384615384615385,111.0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,21393,0.4
1.0,1.0,34.0,15.0,1,0.0,162.93004399999998,0.015384615384615385,34.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,21422,0.24
0.0,1.0,0.0,7.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,21436,0.24
2.0,2.0,26.5,1.5,4,1.5,8.441607000000001,0.01488015784150378,106.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,21460,0.29
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,21461,0.24
1.0,0.0,27.0,0.0,1,95.0,175.441122,0.015625,303.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,21463,0.25
0.0,0.0,26.666666999999997,0.0,2,1.666667,162.892046,0.017241379310344827,89.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,21482,0.24
0.0,0.0,10.6,0.0,5,0.0,8.441607000000001,0.01488015784150378,53.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,21511,0.2
1.0,0.0,30.0,0.0,1,0.9,150.919066,0.01639344262295082,30.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,21560,0.29
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,21563,0.31
12.0,1.25,34.5875,14.125,5,0.0,150.919066,0.01639344262295082,276.7,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,21585,0.32
0.0,1.0,10.6,1.4,5,0.0,8.441607000000001,0.01488015784150378,53.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,21592,0.17
0.0,0.0,0.0,0.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,21611,0.21
12.0,2.0,18.071667,10.0,4,1.5,150.919066,0.01639344262295082,129.43,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,21614,0.39
1.0,0.0,53.0,0.0,1,0.0,136.00893,0.015625,53.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,21645,0.52
16.0,1.0,40.4,0.0,2,4.0,8.441607000000001,0.01488015784150378,229.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,21691,0.35
0.0,1.0,0.0,3.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,21734,0.29
0.0,1.5,13.5,6.0,2,1.0,8.441607000000001,0.01488015784150378,27.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,21786,0.38
